Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Gohir.A03G051300	Gohir.A11G012100	Gohir.A09G064700	Gohir.A11G234100		Gohir.A11G163800	Gohir.A11G285400	Gohir.A12G219800	Gohir.A08G189200			Gohir.A11G214300																																												
Gohir.A03G064800	Gohir.A11G213100	Gohir.A09G152200	Gohir.A11G027800		Gohir.A11G181200	Gohir.A11G167100	Gohir.A12G147700	Gohir.A08G056000			Gohir.A11G089866																																												
Gohir.A03G153700	Gohir.A11G233600	Gohir.A09G129100	Gohir.A11G191000		Gohir.A11G186800	Gohir.A11G053800	Gohir.A12G113200	Gohir.A06G136802			Gohir.A11G304500																																												
Gohir.A03G087300	Gohir.A11G165700	Gohir.A09G028200	Gohir.A11G148200		Gohir.A11G070500	Gohir.A11G017800	Gohir.A12G140300	Gohir.A06G207100			Gohir.A11G329800																																												
Gohir.A03G092800	Gohir.A11G125200	Gohir.A09G012400	Gohir.A11G123200		Gohir.A11G210700	Gohir.A11G270300	Gohir.A12G145600	Gohir.A06G179006			Gohir.A11G183600																																												
Gohir.A03G073800	Gohir.A11G129800	Gohir.A09G171700	Gohir.A11G220300		Gohir.A11G206100	Gohir.A11G115400	Gohir.A12G053900	Gohir.A06G170300			Gohir.A11G260300																																												
Gohir.A03G103850	Gohir.A11G017100	Gohir.A09G022400	Gohir.A11G173000		Gohir.A08G230100	Gohir.A11G244600	Gohir.A12G094100	Gohir.A06G194700			Gohir.A11G206600																																												
Gohir.A03G054400	Gohir.A11G321400	Gohir.A09G007500	Gohir.A11G174700		Gohir.A08G149900	Gohir.A11G080100	Gohir.A12G106900	Gohir.A06G048400			Gohir.A11G276000																																												
Gohir.A03G208700	Gohir.A11G224808	Gohir.A09G011300	Gohir.A11G134800		Gohir.A08G044200	Gohir.A11G002100	Gohir.A02G090900	Gohir.A06G007300			Gohir.A11G208400																																												
Gohir.A03G010250	Gohir.A11G063400	Gohir.A09G043900	Gohir.A11G054600		Gohir.A08G213100	Gohir.A11G224810	Gohir.A02G138400	Gohir.A06G048500			Gohir.A11G082400																																												
Gohir.A03G080100	Gohir.A11G054800	Gohir.A09G139300	Gohir.A11G323100		Gohir.A08G237000	Gohir.A11G015000	Gohir.A02G066400	Gohir.A06G107000			Gohir.A11G057900																																												
Gohir.A03G005600	Gohir.A11G210200	Gohir.A09G000300	Gohir.A11G135200		Gohir.A08G101700	Gohir.A11G211600	Gohir.A02G173000	Gohir.A06G180800			Gohir.A11G228700																																												
Gohir.A03G189800	Gohir.A11G216300	Gohir.A09G124900	Gohir.A11G163501		Gohir.A08G228500	Gohir.A11G164200	Gohir.A02G018200	Gohir.A06G205200			Gohir.A11G261000																																												
Gohir.A03G143600	Gohir.A11G159700	Gohir.A09G010600	Gohir.A11G277700		Gohir.A08G014500	Gohir.A11G192600	Gohir.A02G088200	Gohir.A06G091200			Gohir.A11G183200																																												
Gohir.A03G185900	Gohir.A11G008400	Gohir.A09G060400	Gohir.A11G143800		Gohir.A08G038900	Gohir.A11G106800	Gohir.A02G148000	Gohir.A06G018666			Gohir.A11G154900																																												
Gohir.A03G087000	Gohir.A11G315100	Gohir.A09G069200	Gohir.A11G279000		Gohir.A08G205100	Gohir.A11G036350	Gohir.A02G149300	Gohir.A06G119300			Gohir.A11G240000																																												
Gohir.A03G182200	Gohir.A11G001600	Gohir.A09G233900	Gohir.A11G125600		Gohir.A08G011100	Gohir.A11G227533	Gohir.A02G069200	Gohir.A06G180150			Gohir.A11G067600																																												
Gohir.A03G050200	Gohir.A11G265500	Gohir.A09G206400	Gohir.A11G206500		Gohir.A08G150500	Gohir.A11G225400	Gohir.A02G058500	Gohir.A06G098220			Gohir.A11G258400																																												
Gohir.A03G071700	Gohir.A11G214500	Gohir.A09G047600	Gohir.A11G034700		Gohir.A08G128100	Gohir.A11G256900	Gohir.A02G021200	Gohir.A06G065300			Gohir.A11G262800																																												
Gohir.A03G079600	Gohir.A11G289100	Gohir.A09G172800	Gohir.A11G029500		Gohir.A08G133200	Gohir.A11G080500	Gohir.A02G110000	Gohir.A06G021600			Gohir.A11G100400																																												
Gohir.A03G130100	Gohir.A11G056700	Gohir.A09G243500	Gohir.A11G322500		Gohir.A08G014800	Gohir.A11G296500	Gohir.A02G108506	Gohir.A06G129402			Gohir.A11G235800																																												
Gohir.A03G018800	Gohir.A11G007600	Gohir.A09G104600	Gohir.A11G123500		Gohir.A08G210000	Gohir.A11G207400	Gohir.A02G166800	Gohir.A06G152800			Gohir.A11G120800																																												
Gohir.A03G173100	Gohir.A11G039100	Gohir.A09G062300	Gohir.A11G307800		Gohir.A08G207900	Gohir.A11G146800	Gohir.A02G112400	Gohir.A06G026200			Gohir.A11G045100																																												
Gohir.A03G182900	Gohir.A11G121500	Gohir.A09G075100	Gohir.A11G253800		Gohir.A08G042400	Gohir.A11G301900	Gohir.A02G106600	Gohir.A06G001000			Gohir.A11G093700																																												
Gohir.A03G135315	Gohir.A11G222900	Gohir.A09G142300	Gohir.A11G143100		Gohir.A08G117200	Gohir.A11G237100	Gohir.A02G020800	Gohir.A06G089300			Gohir.A11G041200																																												
Gohir.A03G177000	Gohir.A11G029800	Gohir.A09G104700	Gohir.A11G084700		Gohir.A08G067500	Gohir.A11G020200	Gohir.A02G168300	Gohir.A06G015000			Gohir.A11G086600																																												
Gohir.A03G116652	Gohir.A11G282747	Gohir.A04G034500	Gohir.A11G029700		Gohir.A08G143600	Gohir.A11G144000	Gohir.A02G112100	Gohir.A06G008900			Gohir.A11G163800																																												
Gohir.A03G202800	Gohir.A11G303000	Gohir.A04G097500	Gohir.A11G018800		Gohir.A08G244000	Gohir.A11G299400	Gohir.A02G069100	Gohir.A06G048000			Gohir.A11G030431																																												
Gohir.A03G137650	Gohir.A11G148000	Gohir.A04G148000	Gohir.A11G162500		Gohir.A08G008400	Gohir.A11G226000	Gohir.A02G105903	Gohir.A06G154600			Gohir.A11G181200																																												
Gohir.A03G053700	Gohir.A11G031800	Gohir.A04G001100	Gohir.A11G162000		Gohir.A08G067700	Gohir.A11G274700	Gohir.A02G014300	Gohir.A06G052700			Gohir.A11G186800																																												
Gohir.A03G043100	Gohir.A11G262900	Gohir.A04G068300	Gohir.A11G067300		Gohir.A08G000040	Gohir.A11G122800	Gohir.A02G001400	Gohir.A06G009400			Gohir.A11G206100																																												
Gohir.A03G183800	Gohir.A11G274500	Gohir.A04G105300	Gohir.A11G224204		Gohir.A08G145400	Gohir.A11G258700	Gohir.A02G035301	Gohir.A06G111900			Gohir.A08G230100																																												
Gohir.A03G047600	Gohir.A11G127600	Gohir.A04G087900	Gohir.A11G292300		Gohir.A08G120100	Gohir.A11G211500	Gohir.A02G014400	Gohir.A06G057300			Gohir.A08G149900																																												
Gohir.A03G044350	Gohir.A11G063800	Gohir.A04G105900	Gohir.A11G020000		Gohir.A08G133800	Gohir.A11G237500	Gohir.A02G108507	Gohir.A06G099600			Gohir.A08G044200																																												
Gohir.A03G186000	Gohir.A11G224224	Gohir.A04G035900	Gohir.A11G071200		Gohir.A08G207200	Gohir.A11G135000	Gohir.A02G088600	Gohir.A06G095200			Gohir.A08G099300																																												
Gohir.A03G195100	Gohir.A11G295700	Gohir.A04G125700	Gohir.A11G105300		Gohir.A08G169100	Gohir.A11G130000	Gohir.A02G148300	Gohir.A06G160000			Gohir.A08G167700																																												
Gohir.A03G052100	Gohir.A11G230900	Gohir.A04G119800	Gohir.A11G255100		Gohir.A08G109100	Gohir.A11G174800		Gohir.A06G104000			Gohir.A08G237000																																												
Gohir.A03G179400	Gohir.A11G328500	Gohir.A04G036000	Gohir.A11G120000		Gohir.A08G220800	Gohir.A11G325450		Gohir.A06G082100			Gohir.A08G038900																																												
Gohir.A03G119538	Gohir.A11G078700	Gohir.A04G101300	Gohir.A11G099200		Gohir.A08G226200	Gohir.A11G198900		Gohir.A06G132400			Gohir.A08G011100																																												
Gohir.A03G216900	Gohir.A11G284900	Gohir.A04G043900	Gohir.A11G214300		Gohir.A08G249800	Gohir.A11G029900		Gohir.A06G163900			Gohir.A08G150500																																												
Gohir.A03G028900	Gohir.A11G274800	Gohir.A04G111500	Gohir.A11G089866		Gohir.A08G008800	Gohir.A11G183300		Gohir.A06G112100			Gohir.A08G100000																																												
Gohir.A03G211400	Gohir.A11G198100	Gohir.A04G118600	Gohir.A11G304500		Gohir.A08G152100	Gohir.A11G031601		Gohir.A06G123100			Gohir.A08G133200																																												
Gohir.A03G047901	Gohir.A11G031000	Gohir.A04G029900	Gohir.A11G329800		Gohir.A08G082800	Gohir.A11G219900		Gohir.A06G037800			Gohir.A08G216000																																												
Gohir.A03G157300	Gohir.A11G168000	Gohir.A04G004500	Gohir.A11G183600		Gohir.A08G059000	Gohir.A11G000500		Gohir.A06G044000			Gohir.A08G140300																																												
Gohir.A03G163600	Gohir.A11G250300	Gohir.A04G043300	Gohir.A11G260300		Gohir.A08G097100	Gohir.A11G154300		Gohir.A06G166200			Gohir.A08G011400																																												
Gohir.A03G057900	Gohir.A11G276900	Gohir.A04G034650	Gohir.A11G206600		Gohir.A08G009850	Gohir.A11G280400		Gohir.A06G179000			Gohir.A08G210000																																												
Gohir.A03G000027	Gohir.A11G290600	Gohir.A04G033800	Gohir.A11G276000		Gohir.A08G205900	Gohir.A11G002500		Gohir.A06G086900			Gohir.A08G102100																																												
Gohir.A03G030950	Gohir.A11G272100	Gohir.A04G077100	Gohir.A11G208400		Gohir.A08G192000	Gohir.A11G208901		Gohir.A06G033800			Gohir.A08G067500																																												
Gohir.A03G023600	Gohir.A11G146100	Gohir.A04G034800	Gohir.A11G082400		Gohir.A08G032300	Gohir.A11G151800		Gohir.A06G115900			Gohir.A08G143600																																												
Gohir.A03G144600	Gohir.A11G294700	Gohir.A04G117700	Gohir.A11G057900		Gohir.A08G205300	Gohir.A11G167900		Gohir.A06G082000			Gohir.A08G197500																																												
Gohir.A03G127450	Gohir.A11G123300	Gohir.A04G115700	Gohir.A11G228700		Gohir.A08G166300	Gohir.A11G067200		Gohir.A06G020600			Gohir.A08G244000																																												
Gohir.A03G125300	Gohir.A11G315300	Gohir.A04G053400	Gohir.A11G261000		Gohir.A08G094600	Gohir.A11G315800		Gohir.A06G057500			Gohir.A08G246500																																												
Gohir.A03G197200	Gohir.A11G298700	Gohir.A04G000500	Gohir.A11G154900		Gohir.A08G117100	Gohir.A11G135600		Gohir.A06G115100			Gohir.A08G090186																																												
Gohir.A03G080336	Gohir.A11G258500	Gohir.A04G108300	Gohir.A11G240000		Gohir.A08G000096	Gohir.A11G101600		Gohir.A06G142500			Gohir.A08G000040																																												
Gohir.A03G210100	Gohir.A11G040800	Gohir.A04G116800	Gohir.A11G067600		Gohir.A08G233900	Gohir.A11G319300		Gohir.A06G149200			Gohir.A08G215300																																												
Gohir.A03G051400	Gohir.A11G140500	Gohir.A04G134500	Gohir.A11G258400		Gohir.A08G012900	Gohir.A11G247300		Gohir.A06G209201			Gohir.A08G145400																																												
Gohir.A03G028500	Gohir.A11G064500	Gohir.A04G099300	Gohir.A11G262800		Gohir.A08G051200	Gohir.A11G086300		Gohir.A06G192500			Gohir.A08G013840																																												
Gohir.A03G044400	Gohir.A11G019900	Gohir.A04G096900	Gohir.A11G100400		Gohir.A08G186100	Gohir.A11G308100		Gohir.A06G176800			Gohir.A08G238400																																												
Gohir.A03G049000	Gohir.A11G058100	Gohir.A04G099400	Gohir.A11G235800		Gohir.A08G104100	Gohir.A11G211200		Gohir.A06G004500			Gohir.A08G207200																																												
Gohir.A03G023350	Gohir.A11G221400	Gohir.A04G081000	Gohir.A11G120800		Gohir.A08G212600	Gohir.A11G234100		Gohir.A06G094900			Gohir.A08G169100																																												
Gohir.A03G184000	Gohir.A11G222400	Gohir.A04G117500	Gohir.A11G045100		Gohir.A08G231600	Gohir.A11G027800		Gohir.A06G100300			Gohir.A08G109100																																												
Gohir.A03G012350	Gohir.A11G138700	Gohir.A04G034300	Gohir.A11G093700		Gohir.A08G029900	Gohir.A11G191000		Gohir.A06G138700			Gohir.A08G220800																																												
Gohir.A03G130201	Gohir.A11G180828	Gohir.A04G062700	Gohir.A11G041200		Gohir.A08G113000	Gohir.A11G108300		Gohir.A06G032676			Gohir.A08G226200																																												
Gohir.A03G216000	Gohir.A11G089500	Gohir.A04G035800	Gohir.A11G086600		Gohir.A08G103900	Gohir.A11G148200		Gohir.A06G146500			Gohir.A08G249800																																												
Gohir.A03G157500	Gohir.A11G323600	Gohir.A04G035600	Gohir.A11G163800		Gohir.A08G223700	Gohir.A11G123200		Gohir.A06G000700			Gohir.A08G008800																																												
Gohir.A03G177450	Gohir.A11G225200	Gohir.A04G109416	Gohir.A11G030431		Gohir.A08G209500	Gohir.A11G109100		Gohir.A06G206700			Gohir.A08G152100																																												
Gohir.A03G055000	Gohir.A11G156000	Gohir.A04G101600	Gohir.A11G181200		Gohir.A08G174800	Gohir.A11G220300		Gohir.A06G134400			Gohir.A08G097100																																												
Gohir.A03G183500	Gohir.A11G153600	Gohir.A04G049800	Gohir.A11G186800		Gohir.A08G166100	Gohir.A11G107600		Gohir.A06G067300			Gohir.A08G205900																																												
Gohir.A03G138500	Gohir.A11G071600	Gohir.A04G058552	Gohir.A11G206100		Gohir.A08G135700	Gohir.A11G174700		Gohir.A06G071900			Gohir.A08G227500																																												
Gohir.A03G123600	Gohir.A11G329900	Gohir.A04G034400	Gohir.A08G230100		Gohir.A08G076700	Gohir.A11G134800		Gohir.A06G147600			Gohir.A08G192000																																												
Gohir.A03G057050	Gohir.A11G077000	Gohir.A04G032500	Gohir.A08G149900		Gohir.A08G057700	Gohir.A11G054600		Gohir.A06G052400			Gohir.A08G032300																																												
Gohir.A03G004900	Gohir.A11G023400	Gohir.A04G137000	Gohir.A08G044200		Gohir.A08G099000	Gohir.A11G323100		Gohir.A06G136600			Gohir.A08G013300																																												
Gohir.A03G043800	Gohir.A11G241000	Gohir.A04G061600	Gohir.A08G213100		Gohir.A08G004000	Gohir.A11G135200		Gohir.A06G004800			Gohir.A08G050600																																												
Gohir.A03G068900	Gohir.A11G305700	Gohir.A04G112800	Gohir.A08G099300		Gohir.A08G017700	Gohir.A11G163501		Gohir.A06G207000			Gohir.A08G205300																																												
Gohir.A03G118300	Gohir.A11G212900	Gohir.A04G072600	Gohir.A08G167700		Gohir.A08G195400	Gohir.A11G277700		Gohir.A06G055100			Gohir.A08G013000																																												
Gohir.A03G081901	Gohir.A11G281200	Gohir.A04G050200	Gohir.A08G237000		Gohir.A08G067800	Gohir.A11G143800		Gohir.A06G168100			Gohir.A08G110300																																												
Gohir.A03G138750	Gohir.A11G275600	Gohir.A13G072000	Gohir.A08G101700		Gohir.A08G012700	Gohir.A11G279000		Gohir.A06G135700			Gohir.A08G088800																																												
Gohir.A03G189400	Gohir.A11G080400	Gohir.A13G008200	Gohir.A08G228500		Gohir.A08G243400	Gohir.A11G125600		Gohir.A06G078200			Gohir.A08G159600																																												
Gohir.A03G137000	Gohir.A11G286600	Gohir.A13G086290	Gohir.A08G038900		Gohir.A08G174100	Gohir.A11G206500		Gohir.A06G151300			Gohir.A08G166300																																												
Gohir.A03G073100	Gohir.A11G103900	Gohir.A13G000201	Gohir.A08G011100		Gohir.A08G149400	Gohir.A11G029500		Gohir.A06G101200			Gohir.A08G117100																																												
Gohir.A03G042264	Gohir.A11G192100	Gohir.A13G208900	Gohir.A08G150500		Gohir.A08G009400	Gohir.A11G322500		Gohir.A06G200900			Gohir.A08G234000																																												
Gohir.A03G214780	Gohir.A11G111100	Gohir.A13G156100	Gohir.A08G100000		Gohir.A08G122000	Gohir.A11G146500		Gohir.A06G149300			Gohir.A08G000096																																												
Gohir.A03G000003	Gohir.A11G142100	Gohir.A13G157000	Gohir.A08G133200		Gohir.A08G137833	Gohir.A11G123500		Gohir.A06G185600			Gohir.A08G233900																																												
Gohir.A03G153200	Gohir.A11G199633	Gohir.A13G007800	Gohir.A08G216000		Gohir.A08G096024	Gohir.A11G307800		Gohir.A06G130904			Gohir.A08G012900																																												
Gohir.A03G162700	Gohir.A11G224222	Gohir.A13G208400	Gohir.A08G140300		Gohir.A08G014400	Gohir.A11G253800		Gohir.A06G107400			Gohir.A08G186100																																												
Gohir.A03G065700	Gohir.A11G273200	Gohir.A13G024300	Gohir.A08G011400		Gohir.A08G129800	Gohir.A11G143100		Gohir.A06G013100			Gohir.A08G126300																																												
Gohir.A03G152900	Gohir.A11G139900	Gohir.A13G159300	Gohir.A08G210000		Gohir.A08G225800	Gohir.A11G084700		Gohir.A06G045600			Gohir.A08G104100																																												
Gohir.A03G057550	Gohir.A11G143200	Gohir.A13G071700	Gohir.A08G102100		Gohir.A08G207500	Gohir.A11G029700		Gohir.A06G123600			Gohir.A08G213800																																												
Gohir.A03G120300	Gohir.A11G221800	Gohir.A13G163200	Gohir.A08G067500		Gohir.A08G051700	Gohir.A11G018800		Gohir.A06G150600			Gohir.A08G187400																																												
Gohir.A03G117800	Gohir.A11G222700	Gohir.A13G063900	Gohir.A08G143600		Gohir.A08G209100	Gohir.A11G162500		Gohir.A06G078700			Gohir.A08G072000																																												
Gohir.A03G178100	Gohir.A11G172800	Gohir.A13G149800	Gohir.A08G197500		Gohir.A08G253850	Gohir.A11G226800		Gohir.A06G137900			Gohir.A08G231600																																												
Gohir.A03G041900	Gohir.A11G202300	Gohir.A13G067900	Gohir.A08G067700		Gohir.A08G071400	Gohir.A11G141700		Gohir.A06G187500			Gohir.A08G113000																																												
Gohir.A03G043250	Gohir.A11G285541	Gohir.A13G073400	Gohir.A08G246500		Gohir.A08G045130	Gohir.A11G067300		Gohir.A06G071400			Gohir.A08G223700																																												
Gohir.A03G173200	Gohir.A11G125800	Gohir.A13G128600	Gohir.A08G090186		Gohir.A08G094610	Gohir.A11G224204		Gohir.A06G149400			Gohir.A08G005700																																												
Gohir.A03G042650	Gohir.A11G133000	Gohir.A13G148100	Gohir.A08G000040		Gohir.A08G248700	Gohir.A11G292300		Gohir.A06G083200			Gohir.A08G135700																																												
Gohir.A03G211600	Gohir.A11G226500	Gohir.A13G226900	Gohir.A08G215300		Gohir.A08G096462	Gohir.A11G020000		Gohir.A06G106700			Gohir.A08G076700																																												
Gohir.A03G015966	Gohir.A11G041900	Gohir.A13G079900	Gohir.A08G145400		Gohir.A08G056100	Gohir.A11G071200		Gohir.A06G044700			Gohir.A08G057700																																												
Gohir.A03G068800	Gohir.A11G129000	Gohir.A13G107500	Gohir.A08G120100		Gohir.A08G237700	Gohir.A11G105300		Gohir.A06G113200			Gohir.A08G099000																																												
Gohir.A03G170300	Gohir.A11G215400	Gohir.A13G146900	Gohir.A08G013840		Gohir.A08G015100	Gohir.A11G255100		Gohir.A06G130200			Gohir.A08G195400																																												
Gohir.A03G117200	Gohir.A11G203400	Gohir.A13G098800	Gohir.A08G238400		Gohir.A08G032200	Gohir.A11G120000		Gohir.A06G186400			Gohir.A08G169400																																												
Gohir.A03G037000	Gohir.A11G223950	Gohir.A13G167300	Gohir.A08G207200		Gohir.A08G146100	Gohir.A11G099200		Gohir.A06G015400			Gohir.A08G021200																																												
Gohir.A03G167000	Gohir.A11G237000	Gohir.A13G030700	Gohir.A08G169100		Gohir.A08G005600	Gohir.A11G214300		Gohir.A06G134006			Gohir.A08G033400																																												
Gohir.A03G079200	Gohir.A11G085800	Gohir.A13G114900	Gohir.A08G109100		Gohir.A08G135800	Gohir.A11G163200		Gohir.A06G178200			Gohir.A08G158300																																												
Gohir.A03G003850	Gohir.A11G201200	Gohir.A13G090900	Gohir.A08G220800		Gohir.A08G101601	Gohir.A11G089866		Gohir.A06G016900			Gohir.A08G219566																																												
Gohir.A03G094400	Gohir.A11G030000	Gohir.A13G053526	Gohir.A08G226200		Gohir.A08G226900	Gohir.A11G304500		Gohir.A06G016100			Gohir.A08G012700																																												
Gohir.A03G059900	Gohir.A11G072200	Gohir.A13G077100	Gohir.A08G249800		Gohir.A08G147100	Gohir.A11G329800		Gohir.A06G073900			Gohir.A08G174100																																												
Gohir.A03G097500	Gohir.A11G162950	Gohir.A13G158200	Gohir.A08G008800		Gohir.A08G240600	Gohir.A11G183600		Gohir.A06G018900			Gohir.A08G149400																																												
Gohir.A03G060400	Gohir.A11G033300	Gohir.A13G229300	Gohir.A08G152100		Gohir.A08G097600	Gohir.A11G260300		Gohir.A06G146800			Gohir.A08G009400																																												
Gohir.A03G171800	Gohir.A11G173500	Gohir.A13G159200	Gohir.A08G082800		Gohir.A08G018000	Gohir.A11G206600		Gohir.A06G049800			Gohir.A08G122000																																												
Gohir.A03G211500	Gohir.A11G143500	Gohir.A13G119700	Gohir.A08G097100		Gohir.A08G135300	Gohir.A11G276000		Gohir.A10G145100			Gohir.A08G221640																																												
Gohir.A03G063400	Gohir.A11G027600	Gohir.A13G191800	Gohir.A08G205900		Gohir.A08G125900	Gohir.A11G208400		Gohir.A10G086800			Gohir.A08G096024																																												
Gohir.A03G061500	Gohir.A11G163300	Gohir.A13G095345	Gohir.A08G227500		Gohir.A08G067050	Gohir.A11G082400		Gohir.A10G052700			Gohir.A08G014400																																												
Gohir.A03G157400	Gohir.A11G028600	Gohir.A13G134866	Gohir.A08G192000		Gohir.A08G029300	Gohir.A11G057900		Gohir.A10G209700			Gohir.A08G224566																																												
Gohir.A03G103200	Gohir.A11G163600	Gohir.A13G208500	Gohir.A08G032300		Gohir.A08G112300	Gohir.A11G228700		Gohir.A10G071600			Gohir.A08G102800																																												
Gohir.A03G116576	Gohir.A11G015800	Gohir.A13G131900	Gohir.A08G013300		Gohir.A08G208600	Gohir.A11G261000		Gohir.A10G208080			Gohir.A08G241100																																												
Gohir.A03G004050	Gohir.A11G199300	Gohir.A13G146300	Gohir.A08G050600		Gohir.A08G008900	Gohir.A11G183200		Gohir.A10G069600			Gohir.A08G045205																																												
Gohir.A03G064100	Gohir.A11G051700	Gohir.A13G131500	Gohir.A08G205300		Gohir.A08G084500	Gohir.A11G154900		Gohir.A10G050050			Gohir.A08G045130																																												
Gohir.A03G218000	Gohir.A11G127400	Gohir.A13G170800	Gohir.A08G013000		Gohir.A08G250800	Gohir.A11G240000		Gohir.A10G065700			Gohir.A08G025000																																												
Gohir.A03G019200	Gohir.A11G131200	Gohir.A13G009500	Gohir.A08G110300		Gohir.A08G176000	Gohir.A11G067600		Gohir.A10G139900			Gohir.A08G094610																																												
Gohir.A03G108800	Gohir.A11G064900	Gohir.A13G190700	Gohir.A08G088800		Gohir.A08G154900	Gohir.A11G258400		Gohir.A10G196500			Gohir.A08G248700																																												
Gohir.A03G113700	Gohir.A11G092400	Gohir.A13G194800	Gohir.A08G159600		Gohir.A08G244700	Gohir.A11G262800		Gohir.A10G183500			Gohir.A08G096462																																												
Gohir.A03G034100	Gohir.A11G146300	Gohir.A13G174600	Gohir.A08G166300		Gohir.A08G020400	Gohir.A11G160700		Gohir.A10G089200			Gohir.A08G003600																																												
Gohir.A03G043900	Gohir.A11G164000	Gohir.A13G016100	Gohir.A08G117100		Gohir.A08G075800	Gohir.A11G100400		Gohir.A10G066000			Gohir.A08G056100																																												
Gohir.A03G033666	Gohir.A11G003100	Gohir.A13G103100	Gohir.A08G234000		Gohir.A08G078500	Gohir.A11G235800		Gohir.A10G240750			Gohir.A08G237700																																												
Gohir.A03G087900	Gohir.A11G143300	Gohir.A13G094300	Gohir.A08G000096		Gohir.A08G070700	Gohir.A11G120800		Gohir.A10G037600			Gohir.A08G146100																																												
Gohir.A03G202900	Gohir.A11G101900	Gohir.A13G082600	Gohir.A08G233900		Gohir.A08G229100	Gohir.A11G045100		Gohir.A10G198200			Gohir.A08G005600																																												
Gohir.A03G064000	Gohir.A11G040200	Gohir.A13G001200	Gohir.A08G012900		Gohir.A08G029700	Gohir.A11G093700		Gohir.A10G021700			Gohir.A08G135800																																												
Gohir.A03G016000	Gohir.A11G014200	Gohir.A13G191900	Gohir.A08G051200		Gohir.A08G171800	Gohir.A11G041200		Gohir.A10G120700			Gohir.A08G233400																																												
Gohir.A03G149600	Gohir.A11G301700	Gohir.A13G039900	Gohir.A08G186100		Gohir.A08G153700	Gohir.A11G086600		Gohir.A10G223300			Gohir.A08G101601																																												
Gohir.A03G029500	Gohir.A11G258800	Gohir.A13G034300	Gohir.A08G126300		Gohir.A08G050800	Gohir.A11G163800		Gohir.A10G180700			Gohir.A08G147100																																												
Gohir.A03G113850	Gohir.A11G215200	Gohir.A13G207000	Gohir.A08G104100		Gohir.A08G159000	Gohir.A11G030431		Gohir.A10G177300			Gohir.A08G240600																																												
Gohir.A03G103500	Gohir.A11G066500	Gohir.A13G191700	Gohir.A08G213800		Gohir.A08G052200	Gohir.A11G181200		Gohir.A10G058900			Gohir.A08G097600																																												
Gohir.A03G156000	Gohir.A11G240200	Gohir.A13G193100	Gohir.A08G187400		Gohir.A08G041800	Gohir.A11G186800		Gohir.A10G043800			Gohir.A08G227000																																												
Gohir.A03G067550	Gohir.A11G258450	Gohir.A13G150900	Gohir.A08G072000		Gohir.A08G210600	Gohir.A11G206100		Gohir.A10G024866			Gohir.A08G010700																																												
Gohir.A03G047500	Gohir.A11G091300	Gohir.A13G063800	Gohir.A08G231600		Gohir.A08G242500	Gohir.A08G230100		Gohir.A10G154900			Gohir.A08G130000																																												
Gohir.A03G186900	Gohir.A11G097900	Gohir.A13G089100	Gohir.A08G029900		Gohir.A08G095962	Gohir.A08G149900		Gohir.A10G103100			Gohir.A08G135300																																												
Gohir.A03G066250	Gohir.A11G088200	Gohir.A13G123600	Gohir.A08G113000		Gohir.A08G003700	Gohir.A08G044200		Gohir.A10G221700			Gohir.A08G125900																																												
Gohir.A03G144900	Gohir.A11G137000	Gohir.A13G163300	Gohir.A08G103900		Gohir.A08G161100	Gohir.A08G063800		Gohir.A10G017500			Gohir.A08G067050																																												
