Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Gohir.D07G196232	Gohir.D03G100000		Gohir.D05G227250		Gohir.D05G245100	Gohir.D04G162300		Gohir.D10G120600			Gohir.D05G238400																																												
Gohir.D07G062000	Gohir.D03G176400		Gohir.D05G330100		Gohir.D05G239200	Gohir.D04G145600		Gohir.D10G218000			Gohir.D05G185400																																												
Gohir.D07G234900	Gohir.D03G073100		Gohir.D05G195500		Gohir.D05G384500	Gohir.D04G044200		Gohir.D10G022500			Gohir.D05G134800																																												
Gohir.D07G161100	Gohir.D03G015500		Gohir.D05G147100		Gohir.D05G374700	Gohir.D04G056600		Gohir.D10G166900			Gohir.D05G082400																																												
Gohir.D07G098100	Gohir.D03G031500		Gohir.D05G160000		Gohir.D05G085300	Gohir.D04G172500		Gohir.D10G199133			Gohir.D05G002600																																												
Gohir.D07G187800	Gohir.D03G060611		Gohir.D05G306400		Gohir.D05G134500	Gohir.D04G049600		Gohir.D10G194300			Gohir.D05G114600																																												
Gohir.D07G042740	Gohir.D03G083100		Gohir.D05G344600		Gohir.D05G348600	Gohir.D04G148100		Gohir.D10G102300			Gohir.D05G070100																																												
Gohir.D07G209700	Gohir.D03G163500		Gohir.D05G105900		Gohir.D05G373400	Gohir.D04G065600		Gohir.D10G178700			Gohir.D05G283055																																												
Gohir.D07G068800	Gohir.D03G049300		Gohir.D05G144400		Gohir.D05G350800	Gohir.D04G062100		Gohir.D10G017700			Gohir.D05G013400																																												
Gohir.D07G105200	Gohir.D03G002600		Gohir.D05G198900		Gohir.D05G247200	Gohir.D04G143700		Gohir.D10G224400			Gohir.D05G059400																																												
Gohir.D07G207866	Gohir.D03G003100		Gohir.D05G127900		Gohir.D05G350900	Gohir.D04G015633		Gohir.D10G115200			Gohir.D05G371800																																												
Gohir.D07G089401	Gohir.D03G127100		Gohir.D05G048200		Gohir.D05G195800	Gohir.D04G159400		Gohir.D10G000300			Gohir.D05G181400																																												
Gohir.D07G011400	Gohir.D03G135000		Gohir.D05G237600		Gohir.D05G153300	Gohir.D04G018100		Gohir.D10G109300			Gohir.D05G389001																																												
Gohir.D07G033400	Gohir.D03G009100		Gohir.D05G223833		Gohir.D05G110400	Gohir.D04G015600		Gohir.D10G045000			Gohir.D05G145300																																												
Gohir.D07G162700	Gohir.D03G059400		Gohir.D05G008100		Gohir.D05G248400	Gohir.D04G095100		Gohir.D10G209100			Gohir.D05G247500																																												
Gohir.D07G227000	Gohir.D03G091600		Gohir.D05G231700		Gohir.D05G342700	Gohir.D04G106800		Gohir.D10G098600			Gohir.D05G295900																																												
Gohir.D07G042250	Gohir.D03G039100		Gohir.D05G137300		Gohir.D05G152300	Gohir.D04G170100		Gohir.D10G028100			Gohir.D05G205500																																												
Gohir.D07G086600	Gohir.D03G128800		Gohir.D05G237400		Gohir.D05G278800	Gohir.D04G145500		Gohir.D10G069366			Gohir.D05G139300																																												
Gohir.D07G049801	Gohir.D03G117800		Gohir.D05G205800		Gohir.D05G152800	Gohir.D04G033100		Gohir.D10G028400			Gohir.D05G189000																																												
Gohir.D07G005400	Gohir.D03G142300		Gohir.D05G123100		Gohir.D05G024400	Gohir.D04G050500		Gohir.D10G148900			Gohir.D05G075900																																												
Gohir.D07G001900	Gohir.D03G145600		Gohir.D05G032700		Gohir.D05G059700	Gohir.D04G031900		Gohir.D10G081900			Gohir.D05G297025																																												
Gohir.D07G119700	Gohir.D03G118500		Gohir.D05G241600		Gohir.D05G178200	Gohir.D04G137825		Gohir.D10G121900			Gohir.D05G177900																																												
Gohir.D07G186500	Gohir.D03G045600		Gohir.D05G101200		Gohir.D05G012700	Gohir.D04G160300		Gohir.D10G075900			Gohir.D05G193600																																												
Gohir.D07G144500	Gohir.D03G013500		Gohir.D05G007200		Gohir.D05G182300	Gohir.D04G055700		Gohir.D10G172000			Gohir.D05G174600																																												
Gohir.D07G231100	Gohir.D03G078300		Gohir.D05G142800		Gohir.D05G320900	Gohir.D04G132700		Gohir.D10G234000			Gohir.D05G082900																																												
Gohir.D07G008700	Gohir.D03G004400		Gohir.D05G019100		Gohir.D05G174200	Gohir.D04G069400		Gohir.D10G204150			Gohir.D05G026700																																												
Gohir.D07G182300	Gohir.D03G003800		Gohir.D05G072300		Gohir.D05G203500	Gohir.D04G001000		Gohir.D10G152400			Gohir.D05G259900																																												
Gohir.D07G165603	Gohir.D03G178100		Gohir.D05G127000		Gohir.D05G044000	Gohir.D04G072900		Gohir.D10G158400			Gohir.D05G303500																																												
Gohir.D07G175000	Gohir.D03G111200		Gohir.D05G270500		Gohir.D05G307600	Gohir.D04G080480		Gohir.D10G145600			Gohir.D05G371201																																												
Gohir.D07G056600	Gohir.D03G112900		Gohir.D05G041100		Gohir.D05G201600	Gohir.D04G075000		Gohir.D10G252700			Gohir.D05G222700																																												
Gohir.D07G225300	Gohir.D03G015900		Gohir.D05G239900		Gohir.D05G234700	Gohir.D04G123100		Gohir.D10G098900			Gohir.D05G161700																																												
Gohir.D07G138800	Gohir.D03G163400		Gohir.D05G280200		Gohir.D05G366300	Gohir.D04G035000		Gohir.D10G054500			Gohir.D05G221000																																												
Gohir.D07G041900	Gohir.D03G178400		Gohir.D05G319000		Gohir.D05G009100	Gohir.D04G036900		Gohir.D10G142300			Gohir.D05G279800																																												
Gohir.D07G106600	Gohir.D03G121900		Gohir.D05G007400		Gohir.D05G099900	Gohir.D04G033500		Gohir.D10G249300			Gohir.D05G024300																																												
Gohir.D07G007600	Gohir.D03G071700		Gohir.D05G088550		Gohir.D05G169200	Gohir.D04G068800		Gohir.D10G038600			Gohir.D05G129000																																												
Gohir.D07G140900	Gohir.D03G093200		Gohir.D05G357300		Gohir.D05G162800	Gohir.D04G056200		Gohir.D10G183900			Gohir.D05G022900																																												
Gohir.D07G007500	Gohir.D03G175300		Gohir.D05G022766		Gohir.D05G119600	Gohir.D04G073600		Gohir.D10G207600			Gohir.D05G121200																																												
Gohir.D07G151450	Gohir.D03G158300		Gohir.D05G040800		Gohir.D05G125000	Gohir.D04G145100		Gohir.D10G087300			Gohir.D05G085700																																												
Gohir.D07G192250	Gohir.D03G166800		Gohir.D05G263500		Gohir.D05G048600	Gohir.D04G057800		Gohir.D10G039500			Gohir.D05G063000																																												
Gohir.D07G049050	Gohir.D03G039500		Gohir.D05G294000		Gohir.D05G349300	Gohir.D04G083400					Gohir.D05G359200																																												
Gohir.D07G032450	Gohir.D03G093800		Gohir.D05G150500		Gohir.D05G078200	Gohir.D04G119500					Gohir.D05G254200																																												
Gohir.D07G122400	Gohir.D03G132301		Gohir.D05G173100		Gohir.D05G381960	Gohir.D04G118600					Gohir.D05G114500																																												
Gohir.D07G143000	Gohir.D03G045900		Gohir.D05G296200		Gohir.D05G171300	Gohir.D04G158400					Gohir.D05G024900																																												
Gohir.D07G170250	Gohir.D03G069600		Gohir.D05G321900		Gohir.D05G352101	Gohir.D04G060900					Gohir.D05G237801																																												
Gohir.D07G160700	Gohir.D03G138800		Gohir.D05G006400		Gohir.D05G348501	Gohir.D04G096400					Gohir.D05G117700																																												
Gohir.D07G101500	Gohir.D03G146100		Gohir.D05G125500		Gohir.D05G233200	Gohir.D04G021000					Gohir.D05G308600																																												
Gohir.D07G091650	Gohir.D03G004600		Gohir.D05G373500		Gohir.D05G076500	Gohir.D04G004700					Gohir.D05G095700																																												
Gohir.D07G172300	Gohir.D03G157900		Gohir.D05G133600		Gohir.D05G162700	Gohir.D04G099600					Gohir.D05G183400																																												
Gohir.D07G056700	Gohir.D03G142100		Gohir.D05G286700		Gohir.D05G254800	Gohir.D04G161100					Gohir.D05G287000																																												
Gohir.D07G108100	Gohir.D03G095600		Gohir.D05G080700		Gohir.D05G138800	Gohir.D04G177700					Gohir.D05G045150																																												
Gohir.D07G196300	Gohir.D03G139300		Gohir.D05G243400		Gohir.D05G117600	Gohir.D04G138800					Gohir.D05G275500																																												
Gohir.D07G002000	Gohir.D03G167600		Gohir.D05G048100		Gohir.D05G348800	Gohir.D04G151500					Gohir.D05G094700																																												
Gohir.D07G096900	Gohir.D03G055600		Gohir.D05G277700		Gohir.D05G097400	Gohir.D04G181000					Gohir.D05G011400																																												
Gohir.D07G111100	Gohir.D03G172600		Gohir.D05G137100		Gohir.D05G180800	Gohir.D04G044900					Gohir.D05G015400																																												
Gohir.D07G117000	Gohir.D03G069903		Gohir.D05G202100		Gohir.D05G004250	Gohir.D04G092400					Gohir.D05G026300																																												
Gohir.D07G008000	Gohir.D03G011700		Gohir.D05G316700		Gohir.D05G021900	Gohir.D04G134700					Gohir.D05G243100																																												
Gohir.D07G035700	Gohir.D03G121700		Gohir.D05G119800		Gohir.D05G385400	Gohir.D04G165600					Gohir.D05G176800																																												
Gohir.D07G137400	Gohir.D03G036800		Gohir.D05G290200		Gohir.D05G176000	Gohir.D04G149000					Gohir.D05G270700																																												
Gohir.D07G021200	Gohir.D03G027000		Gohir.D05G288800		Gohir.D05G007500	Gohir.D04G016700					Gohir.D05G018200																																												
Gohir.D07G027800	Gohir.D03G142800		Gohir.D05G281100		Gohir.D05G033800	Gohir.D04G011900					Gohir.D05G190400																																												
Gohir.D07G121200	Gohir.D03G094100		Gohir.D05G160700		Gohir.D05G351100	Gohir.D04G040100					Gohir.D05G262900																																												
Gohir.D07G002300	Gohir.D03G049700		Gohir.D05G089100		Gohir.D05G106300	Gohir.D04G017200					Gohir.D05G146700																																												
Gohir.D07G166250	Gohir.D03G031300		Gohir.D05G115800		Gohir.D05G181650	Gohir.D04G014800					Gohir.D05G037100																																												
Gohir.D07G217000	Gohir.D03G013200		Gohir.D05G291700		Gohir.D05G085800	Gohir.D04G100300					Gohir.D05G147765																																												
Gohir.D07G083200	Gohir.D03G049400		Gohir.D05G361900		Gohir.D05G093900	Gohir.D04G141000					Gohir.D05G012500																																												
Gohir.D07G180250	Gohir.D03G004700		Gohir.D05G341200		Gohir.D05G252900	Gohir.D04G011000					Gohir.D05G065300																																												
Gohir.D07G068650	Gohir.D03G092300		Gohir.D05G147633		Gohir.D05G216300	Gohir.D04G087000					Gohir.D05G358350																																												
Gohir.D07G083250	Gohir.D03G038000		Gohir.D05G071400		Gohir.D05G321400	Gohir.D04G140100					Gohir.D05G269400																																												
Gohir.D07G119800	Gohir.D03G036100		Gohir.D05G192800		Gohir.D05G209100	Gohir.D04G033900					Gohir.D05G245100																																												
Gohir.D07G110000	Gohir.D03G117100		Gohir.D05G049300		Gohir.D05G108600	Gohir.D04G136000					Gohir.D05G374700																																												
Gohir.D07G106150	Gohir.D03G125400		Gohir.D05G182900		Gohir.D05G034500	Gohir.D04G111800					Gohir.D05G085300																																												
Gohir.D07G167700	Gohir.D03G132600		Gohir.D05G037400		Gohir.D05G348700	Gohir.D04G137800					Gohir.D05G045200																																												
Gohir.D07G142900	Gohir.D03G043300		Gohir.D05G147300		Gohir.D05G054601	Gohir.D04G012400					Gohir.D05G254600																																												
Gohir.D07G128000	Gohir.D03G046900		Gohir.D05G295200		Gohir.D05G132900	Gohir.D04G102600					Gohir.D05G067900																																												
Gohir.D07G110950	Gohir.D03G093400		Gohir.D05G238000		Gohir.D05G097500	Gohir.D04G058500					Gohir.D05G290700																																												
Gohir.D07G212700	Gohir.D03G177600		Gohir.D05G237200		Gohir.D05G003600	Gohir.D04G181900					Gohir.D05G269700																																												
Gohir.D07G139300	Gohir.D03G145900		Gohir.D05G303000		Gohir.D05G363650	Gohir.D04G157000					Gohir.D05G098600																																												
Gohir.D07G100900	Gohir.D03G073500		Gohir.D05G073700		Gohir.D05G330900	Gohir.D04G019300					Gohir.D05G323300																																												
Gohir.D07G073000	Gohir.D03G093600		Gohir.D05G355700		Gohir.D05G000500	Gohir.D04G066500					Gohir.D05G357900																																												
Gohir.D07G110800	Gohir.D03G163200		Gohir.D05G229100		Gohir.D05G267700	Gohir.D04G163700					Gohir.D05G195800																																												
Gohir.D07G017200	Gohir.D03G117400		Gohir.D05G174800		Gohir.D05G043400	Gohir.D04G027000					Gohir.D05G153300																																												
Gohir.D07G154800	Gohir.D03G062400		Gohir.D05G090500		Gohir.D05G204700	Gohir.D04G019100					Gohir.D05G110400																																												
Gohir.D07G211600	Gohir.D03G105200		Gohir.D05G198400		Gohir.D05G372600	Gohir.D04G179600					Gohir.D05G342700																																												
Gohir.D07G163000	Gohir.D03G158700		Gohir.D05G000400		Gohir.D05G126200	Gohir.D04G044101					Gohir.D05G152300																																												
Gohir.D07G139900	Gohir.D03G096650		Gohir.D05G342300		Gohir.D05G224800	Gohir.D04G115700					Gohir.D05G278800																																												
Gohir.D07G116000	Gohir.D03G074900		Gohir.D05G259151		Gohir.D05G149700	Gohir.D04G019700					Gohir.D05G024400																																												
Gohir.D07G138600	Gohir.D03G068000		Gohir.D05G338460		Gohir.D05G266000	Gohir.D04G017000					Gohir.D05G383900																																												
Gohir.D07G195300	Gohir.D03G112950		Gohir.D05G016700		Gohir.D05G113000	Gohir.D04G119700					Gohir.D05G013300																																												
Gohir.D07G202700	Gohir.D03G069200		Gohir.D05G283850		Gohir.D05G005900	Gohir.D04G011400					Gohir.D05G059700																																												
Gohir.D07G161566	Gohir.D03G110700		Gohir.D05G110800		Gohir.D05G115400	Gohir.D04G115100					Gohir.D05G178200																																												
Gohir.D07G131000	Gohir.D03G069000		Gohir.D05G324400		Gohir.D05G215900	Gohir.D04G136100					Gohir.D05G325350																																												
Gohir.D07G155080	Gohir.D03G071600		Gohir.D05G211700		Gohir.D05G226500	Gohir.D04G153300					Gohir.D05G012700																																												
Gohir.D07G160940	Gohir.D03G084800		Gohir.D05G386800		Gohir.D05G373051	Gohir.D04G034900					Gohir.D05G072500																																												
Gohir.D07G068400	Gohir.D03G060300		Gohir.D05G319600		Gohir.D05G322000	Gohir.D04G176400					Gohir.D05G182300																																												
Gohir.D07G049700	Gohir.D03G065100		Gohir.D05G182600		Gohir.D05G125600	Gohir.D04G165150					Gohir.D05G320900																																												
Gohir.D07G045400	Gohir.D03G140701		Gohir.D05G366500		Gohir.D05G064700	Gohir.D04G046000					Gohir.D05G206400																																												
Gohir.D07G030100	Gohir.D03G042400		Gohir.D05G177100		Gohir.D05G090800	Gohir.D04G150600					Gohir.D05G174200																																												
Gohir.D07G234500	Gohir.D03G014400		Gohir.D05G200800		Gohir.D05G009300	Gohir.D04G046200					Gohir.D05G203500																																												
Gohir.D07G016200	Gohir.D03G032200		Gohir.D05G191300		Gohir.D05G171800	Gohir.D04G042300					Gohir.D05G044000																																												
Gohir.D07G070500	Gohir.D03G079700		Gohir.D05G248100		Gohir.D05G305800	Gohir.D04G006100					Gohir.D05G307600																																												
Gohir.D07G020100	Gohir.D03G085266		Gohir.D05G314000		Gohir.D05G109000	Gohir.D04G151800					Gohir.D05G201600																																												
Gohir.D07G221800	Gohir.D03G177400		Gohir.D05G141000		Gohir.D05G092900	Gohir.D04G040200					Gohir.D05G234700																																												
Gohir.D07G133900	Gohir.D03G043066		Gohir.D05G386900		Gohir.D05G348866	Gohir.D04G099500					Gohir.D05G366300																																												
Gohir.D07G094150	Gohir.D03G029200		Gohir.D05G180600		Gohir.D05G218100	Gohir.D04G150000					Gohir.D05G169200																																												
Gohir.D07G114700	Gohir.D03G125200		Gohir.D05G143800		Gohir.D05G181600	Gohir.D04G021400					Gohir.D05G162800																																												
Gohir.D07G076800	Gohir.D03G006500		Gohir.D05G300200		Gohir.D05G351200	Gohir.D04G102700					Gohir.D05G332600																																												
Gohir.D07G014200	Gohir.D03G132900		Gohir.D05G187700		Gohir.D05G020900	Gohir.D04G097500					Gohir.D05G125000																																												
Gohir.D07G093866	Gohir.D03G068901		Gohir.D05G233700		Gohir.D05G001100	Gohir.D04G050400					Gohir.D05G048600																																												
Gohir.D07G061200	Gohir.D03G117600		Gohir.D05G117900		Gohir.D05G181100	Gohir.D04G006800					Gohir.D05G004200																																												
Gohir.D07G093100	Gohir.D03G109000		Gohir.D05G301400		Gohir.D05G071800	Gohir.D04G097600					Gohir.D05G269100																																												
Gohir.D07G235600	Gohir.D03G042200		Gohir.D05G238400		Gohir.D05G008700	Gohir.D04G118300					Gohir.D05G078200																																												
Gohir.D07G223900	Gohir.D03G144100		Gohir.D05G185400		Gohir.D05G283700	Gohir.D04G121633					Gohir.D05G381960																																												
Gohir.D07G042350	Gohir.D03G132400		Gohir.D05G134800		Gohir.D05G111000	Gohir.D04G010300					Gohir.D05G233200																																												
Gohir.D07G147200	Gohir.D03G031000		Gohir.D05G082400		Gohir.D05G312700	Gohir.D04G067200					Gohir.D05G076500																																												
Gohir.D07G194066	Gohir.D03G072100		Gohir.D05G140100		Gohir.D05G254500	Gohir.D04G098800					Gohir.D05G014700																																												
Gohir.D07G143400	Gohir.D03G085700		Gohir.D05G002600		Gohir.D05G347300	Gohir.D04G150500					Gohir.D05G254800																																												
Gohir.D07G118800	Gohir.D03G160300		Gohir.D05G114600		Gohir.D05G367700	Gohir.D04G098700					Gohir.D05G138800																																												
Gohir.D07G087800	Gohir.D03G128000		Gohir.D05G070100		Gohir.D05G280800	Gohir.D04G030800					Gohir.D05G280900																																												
Gohir.D07G093932	Gohir.D03G028500		Gohir.D05G283055		Gohir.D05G082500	Gohir.D04G077600					Gohir.D05G117600																																												
Gohir.D07G078200	Gohir.D03G031200		Gohir.D05G013400		Gohir.D12G157100	Gohir.D04G186400					Gohir.D05G281600																																												
Gohir.D07G053100	Gohir.D03G073000		Gohir.D05G019000		Gohir.D12G215500	Gohir.D04G000055					Gohir.D05G180800																																												
Gohir.D07G024900	Gohir.D03G125600		Gohir.D05G059400		Gohir.D12G030800	Gohir.D04G187001					Gohir.D05G185700																																												
Gohir.D07G031400	Gohir.D03G060200		Gohir.D05G371800		Gohir.D12G019000	Gohir.D04G064900					Gohir.D05G004250																																												
Gohir.D07G190250	Gohir.D13G105200		Gohir.D05G181400		Gohir.D12G164400	Gohir.D04G000085					Gohir.D05G123700																																												
Gohir.D07G152100	Gohir.D13G042200		Gohir.D05G389001		Gohir.D12G155400	Gohir.D04G131800					Gohir.D05G093866																																												
Gohir.D07G173000	Gohir.D13G009300		Gohir.D05G145300		Gohir.D12G244600	Gohir.D04G103000					Gohir.D05G054900																																												
Gohir.D07G101000	Gohir.D13G144300		Gohir.D05G247500		Gohir.D12G181400	Gohir.D04G175800					Gohir.D05G173500																																												
Gohir.D07G047900	Gohir.D13G222200		Gohir.D05G295900		Gohir.D12G138100	Gohir.D04G002800					Gohir.D05G007500																																												
Gohir.D07G052600	Gohir.D13G080400		Gohir.D05G205500		Gohir.D12G259000	Gohir.D04G105500					Gohir.D05G249300																																												
Gohir.D07G010900	Gohir.D13G072000		Gohir.D05G139300		Gohir.D12G081901	Gohir.D04G032300					Gohir.D05G033800																																												
Gohir.D07G083400	Gohir.D13G205100		Gohir.D05G189000		Gohir.D12G076400	Gohir.D04G111200					Gohir.D05G351100																																												
Gohir.D07G183600	Gohir.D13G079100		Gohir.D05G075900		Gohir.D12G117500	Gohir.D04G035200					Gohir.D05G106300																																												
Gohir.D07G225600	Gohir.D13G010200		Gohir.D05G297025		Gohir.D12G010200	Gohir.D04G061500					Gohir.D05G181650																																												
Gohir.D07G162400	Gohir.D13G172800		Gohir.D05G177900		Gohir.D12G012200	Gohir.D04G144500					Gohir.D05G093900																																												
Gohir.D07G162100	Gohir.D13G044800		Gohir.D05G193600		Gohir.D12G045700	Gohir.D04G109600					Gohir.D05G252900																																												
Gohir.D07G132150	Gohir.D13G232100		Gohir.D05G174600		Gohir.D12G214500	Gohir.D04G148500					Gohir.D05G216300																																												
Gohir.D07G099300	Gohir.D13G028700		Gohir.D05G260000		Gohir.D12G251900	Gohir.D04G099900					Gohir.D05G321400																																												
Gohir.D07G216400	Gohir.D13G123500		Gohir.D05G026700		Gohir.D12G090500	Gohir.D04G128300					Gohir.D05G209100																																												
Gohir.D07G186650	Gohir.D13G225900		Gohir.D05G152500		Gohir.D12G196200	Gohir.D04G031700					Gohir.D05G093800																																												
Gohir.D07G102100	Gohir.D13G225700		Gohir.D05G259900		Gohir.D12G091480	Gohir.D04G148900					Gohir.D05G338440																																												
Gohir.D07G089700	Gohir.D13G230400		Gohir.D05G303500		Gohir.D12G150200	Gohir.D04G137100					Gohir.D05G034500																																												
Gohir.D07G094450	Gohir.D13G238300		Gohir.D05G371201		Gohir.D12G147200	Gohir.D04G179500					Gohir.D05G119000																																												
Gohir.D07G231400	Gohir.D13G188600		Gohir.D05G222700		Gohir.D12G155800	Gohir.D04G031550					Gohir.D05G054601																																												
Gohir.D07G083950	Gohir.D13G152030		Gohir.D05G161700		Gohir.D12G255550	Gohir.D04G127300					Gohir.D05G132900																																												
Gohir.D07G049400	Gohir.D13G070700		Gohir.D05G221000		Gohir.D12G085000	Gohir.D04G080600					Gohir.D05G363650																																												
Gohir.D07G168250	Gohir.D13G198400		Gohir.D05G279800		Gohir.D12G276100	Gohir.D04G003400					Gohir.D05G330900																																												
Gohir.D07G016000	Gohir.D13G090500		Gohir.D05G257400		Gohir.D12G077500	Gohir.D04G080440					Gohir.D05G000500																																												
Gohir.D07G070600	Gohir.D13G070400		Gohir.D05G024300		Gohir.D12G083100	Gohir.D04G045800					Gohir.D05G267700																																												
Gohir.D07G063400	Gohir.D13G066100		Gohir.D05G129000		Gohir.D12G137800	Gohir.D04G102900					Gohir.D05G043400																																												
Gohir.D07G130300	Gohir.D13G128900		Gohir.D05G022900		Gohir.D12G001400	Gohir.D04G113600					Gohir.D05G204700																																												
Gohir.D07G115800	Gohir.D13G151000		Gohir.D05G121200		Gohir.D12G255700	Gohir.D04G116200					Gohir.D05G297000																																												
Gohir.D07G035000	Gohir.D13G053400		Gohir.D05G085700		Gohir.D12G277600	Gohir.D04G052300					Gohir.D05G273800																																												
Gohir.D07G165621	Gohir.D13G058000		Gohir.D05G063000		Gohir.D12G039500	Gohir.D04G140900					Gohir.D05G372600																																												
Gohir.D07G043300	Gohir.D13G212900		Gohir.D05G359200		Gohir.D12G123300	Gohir.D04G132200					Gohir.D05G126200																																												
Gohir.D07G181400	Gohir.D13G212400		Gohir.D05G254200		Gohir.D12G043400	Gohir.D04G106300					Gohir.D05G224800																																												
Gohir.D07G035100	Gohir.D13G219500		Gohir.D05G114500		Gohir.D12G213900	Gohir.D04G007100					Gohir.D05G266000																																												
Gohir.D07G050500	Gohir.D13G044200		Gohir.D05G024900		Gohir.D12G161900	Gohir.D04G043000					Gohir.D05G200400																																												
Gohir.D07G092700	Gohir.D13G161700		Gohir.D05G237801		Gohir.D12G136500	Gohir.D04G048400					Gohir.D05G215900																																												
Gohir.D07G026600	Gohir.D13G135000		Gohir.D05G117700		Gohir.D12G022800	Gohir.D04G011200					Gohir.D05G373051																																												
Gohir.D07G129066	Gohir.D13G043900		Gohir.D05G308600		Gohir.D12G026500	Gohir.D04G073000					Gohir.D05G172700																																												
Gohir.D07G228750	Gohir.D13G073400		Gohir.D05G095700		Gohir.D12G042300	Gohir.D04G060251					Gohir.D05G322000																																												
Gohir.D07G137200	Gohir.D13G051000		Gohir.D05G183400		Gohir.D12G181300	Gohir.D04G116100					Gohir.D05G125600																																												
Gohir.D07G187400	Gohir.D13G224500		Gohir.D05G287000		Gohir.D12G237800	Gohir.D04G046900					Gohir.D05G064700																																												
Gohir.D07G004500	Gohir.D13G101000		Gohir.D05G045150		Gohir.D12G273300	Gohir.D04G170300					Gohir.D05G090800																																												
Gohir.D07G058800	Gohir.D13G146400		Gohir.D05G275500		Gohir.D12G080400	Gohir.D04G145400					Gohir.D05G171800																																												
Gohir.D07G048800	Gohir.D13G079700		Gohir.D05G094700		Gohir.D12G050300	Gohir.D04G074000					Gohir.D05G305800																																												
Gohir.D07G198400	Gohir.D13G061700		Gohir.D05G011400		Gohir.D12G165700	Gohir.D04G178800					Gohir.D05G109000																																												
Gohir.D07G147500	Gohir.D13G096700		Gohir.D05G015400		Gohir.D12G163700	Gohir.D04G130700					Gohir.D05G221300																																												
Gohir.D07G132001	Gohir.D13G079300		Gohir.D05G026300		Gohir.D12G152000	Gohir.D04G139100					Gohir.D05G174700																																												
Gohir.D07G199451	Gohir.D13G144400		Gohir.D05G243100		Gohir.D12G027000	Gohir.D05G331300					Gohir.D05G227300																																												
Gohir.D07G187500	Gohir.D13G216300		Gohir.D05G191200		Gohir.D12G087400	Gohir.D05G270000					Gohir.D05G083700																																												
Gohir.D07G181600	Gohir.D13G204700		Gohir.D05G176800		Gohir.D12G179500	Gohir.D05G382400					Gohir.D05G148400																																												
Gohir.D07G109000	Gohir.D13G152004		Gohir.D05G270700		Gohir.D12G120300	Gohir.D05G014300					Gohir.D05G351200																																												
Gohir.D07G071450	Gohir.D13G097200		Gohir.D05G018200		Gohir.D12G050400	Gohir.D05G199300					Gohir.D05G020900																																												
Gohir.D07G091900	Gohir.D13G120700		Gohir.D05G115600		Gohir.D12G089800	Gohir.D05G322300					Gohir.D05G181100																																												
Gohir.D07G161050	Gohir.D13G067700		Gohir.D05G190400		Gohir.D12G238000	Gohir.D05G227250					Gohir.D05G008700																																												
Gohir.D07G076600	Gohir.D13G217200		Gohir.D05G262900		Gohir.D12G248100	Gohir.D05G330100					Gohir.D05G283700																																												
Gohir.D07G142200	Gohir.D13G222400		Gohir.D05G146700		Gohir.D12G231800	Gohir.D05G195500					Gohir.D05G111000																																												
Gohir.D07G074000	Gohir.D13G213300		Gohir.D05G037100		Gohir.D12G077600	Gohir.D05G147100					Gohir.D05G231200																																												
Gohir.D07G160250	Gohir.D13G159400		Gohir.D05G147765		Gohir.D12G237933	Gohir.D05G160000					Gohir.D05G312700																																												
Gohir.D07G117500	Gohir.D13G240400		Gohir.D05G012500		Gohir.D12G197100	Gohir.D05G306400					Gohir.D05G254500																																												
Gohir.D07G210500	Gohir.D13G196370		Gohir.D05G065300		Gohir.D12G277800	Gohir.D05G344600					Gohir.D05G367700																																												
